name,full_name,position,weight,birth_date,birth_place,retired,teams,player_id,season,total_games,games_started,minutes_played,fg,fga,fgp,fg2,fg2a,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,height_inches
Jim Eakins,James Scott Eakins,C,215.0,1946-05-24,"Sacramento, California",True,"[17, 27]",1161,1977-78,33.0,,406.0,3.9,7.6,0.512,3.9,7.6,0.512,4.4,5.3,0.833,2.6,4.1,6.7,2.6,0.6,1.5,2.9,6.3,12.2,83
Jim Eakins,James Scott Eakins,C,215.0,1946-05-24,"Sacramento, California",True,"[17, 27]",1161,1976-77,82.0,,1338.0,4.1,9.0,0.449,4.1,9.0,0.449,5.1,6.0,0.847,3.0,6.7,9.7,3.2,0.8,1.3,,5.2,13.2,83
Ed Earle,Edwin Graffan Earle,F,190.0,1927-04-28,"Chicago, Illinois",True,[],1163,1953-54,2.0,,12.0,3.0,6.0,0.5,,,,6.0,12.0,0.5,,,6.0,0.0,,,,0.0,12.0,75
Bill Ebben,William Edward Ebben,G,190.0,1935-10-07,,True,[],1169,1957-58,8.0,,50.0,4.3,20.2,0.214,,,,2.2,2.9,0.75,,,5.8,2.9,,,,3.6,10.8,76
Al Eberhard,Allen Dean Eberhard,F,225.0,1952-05-10,"Cedar Rapids, Iowa",True,[],1170,1977-78,37.0,,576.0,4.4,10.0,0.444,,,,2.6,3.8,0.672,2.3,4.1,6.4,1.6,0.8,0.2,1.4,4.0,11.4,78
Al Eberhard,Allen Dean Eberhard,F,225.0,1952-05-10,"Cedar Rapids, Iowa",True,[],1170,1975-76,81.0,,2066.0,4.9,11.9,0.414,,,,3.3,4.0,0.834,2.4,4.4,6.8,1.4,1.5,0.3,,4.4,13.2,78
Al Eberhard,Allen Dean Eberhard,F,225.0,1952-05-10,"Cedar Rapids, Iowa",True,[],1170,1976-77,68.0,,1219.0,5.3,11.2,0.476,,,,3.2,4.1,0.79,2.2,4.3,6.5,1.5,1.3,0.4,,5.8,13.9,78
Al Eberhard,Allen Dean Eberhard,F,225.0,1952-05-10,"Cedar Rapids, Iowa",True,[],1170,1974-75,34.0,,277.0,4.0,11.0,0.365,,,,2.2,2.7,0.81,2.3,3.8,6.1,2.1,1.7,0.1,,4.3,10.3,78
Dike Eddleman,Thomas Dwight Eddleman,F-G,189.0,1922-12-27,"Centralia, Illinois",True,[],1175,1951-52,66.0,,1904.0,5.1,15.4,0.332,,,,3.8,6.3,0.611,,,5.1,2.6,,,,4.8,14.0,75
Dike Eddleman,Thomas Dwight Eddleman,F-G,189.0,1922-12-27,"Centralia, Illinois",True,[],1175,1952-53,69.0,,1571.0,5.5,15.7,0.351,,,,3.0,5.4,0.561,,,5.4,2.4,,,,5.0,14.1,75
James Edwards,James Franklin Edwards,C-F,225.0,1955-11-22,"Seattle, Washington",True,"[12, 24, 9, 14, 6, 13, 5, 25]",1187,1977-78,83.0,,2405.0,7.4,16.4,0.453,7.4,16.4,0.453,4.1,6.3,0.646,2.9,6.3,9.2,1.3,0.8,1.2,2.5,4.8,18.9,84
James Edwards,James Franklin Edwards,C-F,225.0,1955-11-22,"Seattle, Washington",True,"[12, 24, 9, 14, 6, 13, 5, 25]",1187,1978-79,82.0,,2546.0,7.6,15.1,0.501,7.6,15.1,0.501,4.2,6.2,0.676,2.5,7.3,9.8,1.3,0.8,1.5,2.3,5.1,19.3,84
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1970-71,62.0,,824.0,2.9,7.8,0.376,,,,1.8,2.2,0.824,,,2.8,4.9,,,,3.1,7.7,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1963-64,66.0,,2326.0,5.2,11.7,0.441,,,,3.0,3.8,0.794,,,3.0,5.5,,,,2.8,13.3,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1966-67,71.0,,1743.0,5.5,12.9,0.428,,,,3.8,4.5,0.845,,,3.7,5.7,,,,3.9,14.9,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1964-65,74.0,,1664.0,5.6,11.4,0.488,,,,3.5,4.3,0.814,,,3.1,5.5,,,,3.0,14.7,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1962-63,46.0,,752.0,5.3,14.2,0.372,,,,2.5,3.3,0.768,,,2.8,5.5,,,,3.4,13.1,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1971-72,38.0,,437.0,3.5,8.6,0.404,,,,2.1,2.6,0.813,,,2.1,4.2,,,,4.5,9.1,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1969-70,72.0,,1627.0,4.8,10.9,0.438,,,,2.2,2.7,0.818,,,2.3,4.8,,,,3.8,11.7,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1968-69,82.0,,1805.0,4.9,11.9,0.412,,,,4.1,4.8,0.85,,,2.9,4.3,,,,4.1,13.9,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1965-66,76.0,,1644.0,5.7,12.6,0.451,,,,3.8,5.0,0.762,,,4.0,6.0,,,,3.7,15.1,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1961-62,58.0,,696.0,6.6,15.6,0.425,,,,3.3,4.3,0.762,,,4.4,5.3,,,,3.3,16.6,71
Johnny Egan,John Francis Egan,G,180.0,1939-01-31,"Hartford, Connecticut",True,"[14, 9, 20, 6]",1193,1967-68,67.0,,930.0,6.3,16.1,0.393,,,,5.5,7.1,0.776,,,4.3,5.2,,,,4.9,18.1,71
Rich Eichhorst,Richard A. Eichhorst,G,200.0,1933-10-21,,True,[],1197,1961-62,1.0,,10.0,3.6,7.2,0.5,,,,0.0,0.0,,,,3.6,10.8,,,,3.6,7.2,75
Bob Elliott,Robert Alan Elliott,C-F,225.0,1955-08-18,"Ann Arbor, Michigan",True,[],1206,1978-79,14.0,,282.0,5.2,9.3,0.562,5.2,9.3,0.562,5.2,7.1,0.732,2.0,5.1,7.1,2.8,0.8,0.5,3.3,4.3,15.7,81
Bo Ellis,Maurice H. Ellis,F,197.0,1954-08-08,"Chicago, Illinois",True,[],1208,1977-78,78.0,,1213.0,3.9,9.5,0.416,3.9,9.5,0.416,2.1,3.1,0.692,3.4,5.6,9.0,2.2,1.5,1.4,2.9,6.2,10.0,81
Bo Ellis,Maurice H. Ellis,F,197.0,1954-08-08,"Chicago, Illinois",True,[],1208,1978-79,42.0,,269.0,5.6,12.3,0.457,5.6,12.3,0.457,3.9,4.8,0.806,2.3,6.0,8.3,1.3,1.3,1.7,2.9,6.0,15.1,81
Boo Ellis,Alexander Ellis,F,185.0,1936-02-11,,True,[],1209,1959-60,46.0,,671.0,3.4,9.9,0.346,,,,2.7,4.1,0.671,,,12.7,1.4,,,,3.4,9.6,77
Boo Ellis,Alexander Ellis,F,185.0,1936-02-11,,True,[],1209,1958-59,72.0,,1202.0,4.9,11.4,0.43,,,,3.1,4.3,0.708,,,11.4,1.8,,,,4.1,12.8,77
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1972-73,74.0,,1054.0,6.8,16.6,0.409,,,,2.4,3.2,0.742,,,9.6,3.0,,,,4.9,16.0,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1970-71,80.0,,2275.0,5.6,14.2,0.396,,,,2.4,3.2,0.744,,,8.1,2.5,,,,4.5,13.7,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1966-67,41.0,,333.0,7.2,17.7,0.409,,,,2.1,2.7,0.76,,,12.1,2.9,,,,4.9,16.5,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1968-69,74.0,,1731.0,7.7,19.5,0.395,,,,3.1,4.2,0.731,,,10.0,2.7,,,,5.4,18.5,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1967-68,51.0,,624.0,6.4,17.4,0.368,,,,1.8,2.9,0.64,,,11.3,2.1,,,,4.8,14.7,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1969-70,76.0,,2380.0,7.6,18.5,0.41,,,,3.0,4.1,0.741,,,9.0,2.1,,,,4.3,18.2,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1971-72,78.0,,1462.0,6.9,16.8,0.411,,,,2.3,3.3,0.72,,,9.6,2.4,,,,5.5,16.1,78
Joe Ellis,Joseph Franklin Ellis,F-G,175.0,1944-05-03,,True,[],1212,1973-74,50.0,,515.0,4.3,13.3,0.321,,,,1.3,2.2,0.581,2.6,5.9,8.5,2.6,2.3,0.6,,5.3,9.8,78
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1966-67,81.0,,2938.0,6.1,14.3,0.425,,,,2.6,3.5,0.738,,,11.9,2.1,,,,3.2,14.7,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1963-64,78.0,,1459.0,4.9,11.7,0.423,,,,2.8,4.2,0.659,,,12.3,1.0,,,,4.7,12.6,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1972-73,79.0,,2600.0,5.8,13.4,0.434,,,,1.8,2.2,0.801,,,10.8,1.9,,,,2.8,13.4,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1970-71,74.0,,2581.0,6.8,15.3,0.443,,,,2.9,3.6,0.801,,,12.7,3.3,,,,3.6,16.4,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1975-76,29.0,,489.0,4.5,9.7,0.462,,,,1.3,2.1,0.607,3.5,5.5,9.0,1.5,1.2,0.7,,4.6,10.2,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1974-75,82.0,,2183.0,4.7,10.3,0.461,,,,1.2,1.6,0.727,3.2,6.4,9.6,1.9,0.7,0.9,,2.9,10.7,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1965-66,80.0,,2219.0,6.4,15.0,0.424,,,,3.0,4.2,0.727,,,11.9,1.2,,,,3.8,15.8,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1971-72,74.0,,1081.0,4.6,10.0,0.46,,,,2.2,3.2,0.695,,,10.3,1.5,,,,3.8,11.4,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1968-69,80.0,,1603.0,5.1,11.8,0.435,,,,2.6,3.5,0.755,,,11.5,1.6,,,,3.8,12.9,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1964-65,80.0,,2026.0,5.5,12.4,0.444,,,,3.5,5.0,0.697,,,11.6,0.9,,,,3.5,14.6,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1967-68,78.0,,2719.0,5.0,10.6,0.475,,,,2.7,3.8,0.724,,,11.4,2.1,,,,3.4,12.8,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1962-63,80.0,,1628.0,4.9,11.7,0.419,,,,2.9,4.5,0.658,,,11.5,1.0,,,,4.3,12.8,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1973-74,81.0,,2831.0,4.1,9.2,0.452,,,,1.9,2.5,0.75,3.7,7.6,11.3,2.4,1.1,1.1,,2.8,10.2,82
Leroy Ellis,Leroy Ellis,C-F,210.0,1940-03-10,"Far Rockaway, New York",True,"[14, 23, 25]",1215,1969-70,72.0,,1163.0,6.0,12.8,0.469,,,,2.7,3.6,0.741,,,11.6,1.5,,,,4.0,14.7,82
Len Elmore,Leonard J. Elmore,C-F,220.0,1952-03-28,"New York, New York",True,"[3, 17, 20]",1218,1978-79,80.0,,1264.0,4.0,9.7,0.406,4.0,9.7,0.406,1.6,2.2,0.718,3.3,8.2,11.4,2.1,1.8,2.3,2.1,5.2,9.5,81
Len Elmore,Leonard J. Elmore,C-F,220.0,1952-03-28,"New York, New York",True,"[3, 17, 20]",1218,1976-77,6.0,,46.0,5.5,13.3,0.412,5.5,13.3,0.412,3.1,3.9,0.8,5.5,6.3,11.7,1.6,0.0,3.1,,8.6,14.1,81
Len Elmore,Leonard J. Elmore,C-F,220.0,1952-03-28,"New York, New York",True,"[3, 17, 20]",1218,1977-78,69.0,,1327.0,3.9,10.5,0.368,3.9,10.5,0.368,2.4,3.6,0.667,3.8,7.6,11.4,2.2,2.0,1.9,2.0,4.7,10.1,81
Darrell Elston,Darrell Eugene Elston,G,190.0,1952-08-15,"Tipton, Indiana",True,[12],1220,1976-77,5.0,,40.0,1.8,12.6,0.143,1.8,12.6,0.143,0.9,1.8,0.5,0.9,4.5,5.4,1.8,0.9,0.0,,5.4,4.5,76
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1960-61,79.0,,2233.0,7.4,16.4,0.451,,,,3.6,5.3,0.668,,,13.9,2.0,,,,4.6,18.3,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1968-69,78.0,,2355.0,5.8,13.7,0.427,,,,4.0,6.0,0.664,,,10.3,2.3,,,,4.6,15.6,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1958-59,66.0,,1590.0,6.2,15.9,0.387,,,,4.7,7.1,0.656,,,13.5,2.2,,,,5.3,17.0,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1965-66,80.0,,1882.0,4.4,10.8,0.411,,,,2.7,4.5,0.603,,,10.0,1.5,,,,5.5,11.6,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1966-67,72.0,,729.0,7.3,17.7,0.409,,,,4.0,7.1,0.569,,,14.5,2.1,,,,6.8,18.6,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1959-60,73.0,,1594.0,6.8,15.6,0.439,,,,3.8,7.3,0.514,,,15.6,1.9,,,,5.1,17.5,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1963-64,80.0,,2915.0,6.9,15.0,0.458,,,,3.3,5.1,0.65,,,11.4,1.4,,,,4.0,17.1,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1961-62,75.0,,2623.0,7.7,16.6,0.466,,,,4.9,7.1,0.69,,,13.4,2.5,,,,3.9,20.4,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1964-65,74.0,,2243.0,5.6,12.4,0.456,,,,3.8,6.0,0.644,,,11.9,1.5,,,,4.8,15.1,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1967-68,78.0,,1088.0,6.4,16.0,0.4,,,,3.6,6.1,0.589,,,10.6,1.7,,,,5.8,16.4,80
Wayne Embry,Wayne Richard Embry,C-F,240.0,1937-03-26,"Springfield, Ohio",True,"[2, 17]",1223,1962-63,76.0,,2511.0,7.7,16.7,0.458,,,,4.9,7.4,0.667,,,13.4,2.5,,,,4.1,20.2,80
Alex English,Alexander English,F,190.0,1954-01-05,"Columbia, South Carolina",True,"[8, 17, 12, 7]",1229,1976-77,60.0,,648.0,7.3,15.4,0.477,7.3,15.4,0.477,2.6,3.3,0.767,3.8,5.6,9.3,1.4,0.9,1.0,,4.3,17.2,79
Alex English,Alexander English,F,190.0,1954-01-05,"Columbia, South Carolina",True,"[8, 17, 12, 7]",1229,1977-78,82.0,,1552.0,8.0,14.7,0.542,8.0,14.7,0.542,2.4,3.3,0.727,3.3,5.8,9.2,3.0,1.0,1.3,3.2,4.1,18.3,79
Alex English,Alexander English,F,190.0,1954-01-05,"Columbia, South Carolina",True,"[8, 17, 12, 7]",1229,1978-79,81.0,,2696.0,7.5,14.7,0.511,7.5,14.7,0.511,2.3,3.1,0.752,3.4,5.4,8.7,3.6,0.9,1.0,2.6,2.9,17.3,79
Claude English,Claude W. English,F,185.0,1946-12-26,"Columbus, Georgia",True,[],1230,1970-71,18.0,,70.0,5.7,21.6,0.262,,,,2.6,3.6,0.714,,,10.3,3.1,,,,7.7,13.9,76
Scott English,Scott Garrison English,F,205.0,1950-10-20,"Evanston, Illinois",True,[24],1233,1972-73,29.0,,196.0,6.6,17.1,0.387,6.6,17.1,0.387,3.9,5.3,0.724,,,8.1,2.8,,,,7.0,17.1,78
Ray Epps,Raymond Edward Epps Jr.,F,195.0,1956-08-20,"Amelia, Virginia",True,[],1237,1978-79,13.0,,72.0,5.0,11.5,0.435,,,,3.0,4.0,0.75,0.0,2.5,2.5,1.0,0.5,0.0,1.0,3.5,13.0,78
Bo Erias,Baltico S. Erias,F,220.0,1932-07-30,"Astoria, New York",True,[],1239,1957-58,18.0,,401.0,5.3,15.3,0.347,,,,2.7,4.2,0.638,,,7.5,2.3,,,,4.7,13.3,75
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1967-68,78.0,,2257.0,6.0,15.0,0.401,,,,3.1,4.1,0.755,,,6.7,4.3,,,,4.4,15.1,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1969-70,68.0,,1755.0,5.3,11.5,0.458,,,,1.9,2.5,0.746,,,6.2,4.3,,,,3.6,12.5,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1975-76,74.0,,1850.0,5.9,12.6,0.47,,,,2.6,3.1,0.854,2.1,4.4,6.5,3.6,1.5,0.1,,3.8,14.5,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1966-67,76.0,,1454.0,5.8,15.9,0.367,,,,2.9,3.9,0.736,,,8.4,2.9,,,,4.9,14.5,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1970-71,73.0,,2272.0,5.8,12.4,0.471,,,,1.3,1.8,0.759,,,6.4,3.5,,,,3.8,13.0,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1972-73,76.0,,1920.0,5.6,13.1,0.43,,,,1.7,2.1,0.809,,,6.3,4.5,,,,3.6,12.9,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1965-66,64.0,,646.0,5.3,14.9,0.356,,,,2.4,3.6,0.662,,,9.0,2.1,,,,5.1,13.0,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1968-69,77.0,,1974.0,4.8,11.5,0.42,,,,2.2,3.2,0.686,,,5.6,3.5,,,,4.0,11.8,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1976-77,50.0,,949.0,5.4,11.2,0.483,,,,1.4,1.9,0.74,1.4,4.1,5.5,3.9,1.1,0.3,,4.6,12.2,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1973-74,66.0,,2033.0,7.0,14.6,0.477,,,,3.1,3.9,0.801,1.7,5.7,7.3,3.6,1.1,0.4,,3.4,17.1,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1971-72,15.0,,262.0,5.5,11.4,0.482,,,,0.8,1.0,0.857,,,5.4,4.8,,,,3.6,11.8,77
Keith Erickson,Keith Raymond Erickson,F-G,195.0,1944-04-19,"San Francisco, California",True,"[14, 24, 5]",1240,1974-75,49.0,,1469.0,5.8,13.7,0.425,,,,3.2,3.8,0.833,1.7,4.2,6.0,4.2,1.2,0.3,,3.7,14.8,77
Julius Erving,Julius Winfield Erving II,F-G,210.0,1950-02-22,"Roosevelt, New York",True,[23],1241,1976-77,82.0,,2940.0,8.4,16.8,0.499,8.4,16.8,0.499,4.9,6.3,0.777,2.4,6.2,8.5,3.7,1.9,1.4,,3.1,21.7,79
Julius Erving,Julius Winfield Erving II,F-G,210.0,1950-02-22,"Roosevelt, New York",True,[23],1241,1978-79,78.0,,2802.0,9.2,18.7,0.491,9.2,18.7,0.491,4.8,6.4,0.745,2.5,4.7,7.2,4.6,1.7,1.3,4.0,2.7,23.2,79
Julius Erving,Julius Winfield Erving II,F-G,210.0,1950-02-22,"Roosevelt, New York",True,[23],1241,1977-78,74.0,,2429.0,9.1,18.0,0.502,9.1,18.0,0.502,4.5,5.4,0.845,2.7,4.5,7.1,4.1,2.0,1.4,3.5,3.1,22.6,79
John Fairchild,John Russell Fairchild Jr.,F,205.0,1943-04-28,"Encinitas, California",True,[14],1265,1965-66,30.0,,171.0,4.8,18.7,0.258,4.8,18.7,0.258,2.9,4.2,0.7,,,9.5,2.3,,,,6.9,12.6,80
Dick Farley,Richard L. Farley,G-F,190.0,1932-04-13,,True,[9],1269,1955-56,72.0,,1429.0,4.2,11.4,0.373,,,,3.6,5.2,0.691,,,4.2,3.8,,,,3.9,12.1,76
Dick Farley,Richard L. Farley,G-F,190.0,1932-04-13,,True,[9],1269,1958-59,70.0,,1280.0,5.0,12.6,0.395,,,,3.9,5.2,0.737,,,5.5,3.5,,,,3.7,13.8,76
Dick Farley,Richard L. Farley,G-F,190.0,1932-04-13,,True,[9],1269,1954-55,69.0,,1113.0,4.4,11.4,0.385,,,,4.4,6.5,0.677,,,5.4,3.6,,,,4.7,13.2,76
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1959-60,67.0,,1536.0,5.0,13.3,0.373,,,,1.6,1.9,0.843,,,9.0,1.3,,,,3.0,11.6,79
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1960-61,59.0,,1301.0,5.0,12.8,0.39,,,,1.9,2.6,0.734,,,10.5,2.2,,,,3.6,11.9,79
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1958-59,72.0,,1545.0,4.1,11.6,0.353,,,,1.9,2.3,0.838,,,7.3,1.5,,,,3.5,10.1,79
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1964-65,60.0,,1272.0,4.7,11.5,0.409,,,,2.1,2.7,0.798,,,7.3,2.5,,,,3.5,11.6,79
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1965-66,9.0,,79.0,5.9,13.7,0.433,,,,1.8,2.3,0.8,,,8.2,2.7,,,,4.6,13.7,79
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1963-64,76.0,,1361.0,4.7,11.6,0.406,,,,1.8,2.2,0.819,,,6.0,2.9,,,,3.7,11.2,79
Mike Farmer,Don Michael Farmer,F,210.0,1936-09-26,"Oklahoma City, Oklahoma",True,[20],1273,1962-63,80.0,,1724.0,5.0,11.7,0.425,,,,2.4,2.9,0.842,,,7.7,3.0,,,,3.2,12.4,79
Dave Fedor,Samuel David Fedor,F,190.0,1940-12-10,,True,[],1279,1962-63,7.0,,27.0,4.0,13.3,0.3,,,,0.0,1.3,0.0,,,8.0,1.3,,,,5.3,8.0,78
Butch Feher,Raymond G. Feher,G,185.0,1954-05-19,"Flint, Michigan",True,[],1281,1976-77,48.0,,487.0,6.4,12.0,0.531,,,,5.6,7.3,0.768,1.3,4.1,5.5,2.7,0.8,0.5,,3.4,18.3,76
Ron Feiereisel,Ronald E. Feiereisel,G,185.0,1931-08-06,,True,[],1283,1955-56,10.0,,59.0,4.9,17.1,0.286,,,,8.5,9.8,0.875,,,3.7,3.7,,,,5.5,18.3,75
George Feigenbaum,George Feigenbaum,G,185.0,1928-07-02,"Binghamton, New York",True,[],1284,1952-53,5.0,,79.0,1.8,10.0,0.182,,,,3.6,6.8,0.533,,,3.2,4.1,,,,6.4,7.3,73
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1954-55,72.0,,2024.0,6.5,14.8,0.438,,,,5.5,8.9,0.622,,,14.5,1.2,,,,5.1,18.5,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1959-60,47.0,,882.0,5.6,14.5,0.383,,,,2.9,4.6,0.625,,,13.9,1.3,,,,7.2,14.0,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1953-54,72.0,,2672.0,5.5,13.2,0.417,,,,6.0,9.5,0.638,,,12.9,1.1,,,,3.4,17.1,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1961-62,80.0,,1478.0,4.2,9.7,0.43,,,,2.2,3.2,0.692,,,11.5,1.3,,,,6.5,10.5,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1958-59,72.0,,1588.0,5.9,15.9,0.371,,,,5.2,7.3,0.713,,,12.9,1.1,,,,6.2,17.0,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1956-57,72.0,,1622.0,6.5,15.7,0.416,,,,6.1,8.2,0.747,,,13.0,0.8,,,,6.3,19.2,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1960-61,78.0,,1510.0,4.5,12.1,0.372,,,,3.2,4.6,0.699,,,12.9,0.9,,,,7.2,12.2,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1955-56,72.0,,1702.0,5.9,14.1,0.415,,,,7.0,9.9,0.706,,,13.2,1.0,,,,6.2,18.7,83
Ray Felix,Raymond Darlington Felix,C,220.0,1930-12-10,"New York, New York",True,[20],1290,1957-58,72.0,,1709.0,6.4,14.5,0.442,,,,5.7,8.2,0.697,,,15.7,1.1,,,,6.0,18.5,83
